MsgID.LOCAL_POSITION,270.6640000,9.1093597,0.1974651,-2.9288101
MsgID.LOCAL_VELOCITY,270.6640000,3.3974266,1.5391425,-0.0041578
MsgID.GLOBAL_POSITION,0.0000000,-122.3957512,37.7933706,2.9270000
MsgID.LOCAL_VELOCITY,0.0000000,2.6600000,2.5300000,-0.0500000
MsgID.LOCAL_POSITION,270.9140000,9.9028978,0.7371660,-2.9276898
MsgID.LOCAL_VELOCITY,270.9140000,2.6695755,2.5350926,-0.0597250
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957595,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957429,37.7933745,2.9390000
MsgID.LOCAL_VELOCITY,0.0000000,1.8500000,3.3500000,0.0100000
MsgID.LOCAL_POSITION,271.1640000,10.3741531,1.5849688,-2.9390547
MsgID.LOCAL_VELOCITY,271.1640000,1.7401122,3.4605544,0.0302159
MsgID.GLOBAL_POSITION,0.0000000,-122.3957326,37.7933772,2.9330000
MsgID.LOCAL_VELOCITY,0.0000000,0.8600000,4.2000000,0.0000000
MsgID.LOCAL_POSITION,271.4140000,10.6355047,2.3920522,-2.9338734
MsgID.LOCAL_VELOCITY,271.4140000,0.8679533,4.2053399,-0.0040094
MsgID.GLOBAL_POSITION,0.0000000,-122.3957210,37.7933792,2.9430000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0300000,4.8200000,-0.0200000
MsgID.LOCAL_POSITION,271.6640000,10.8581944,3.5928361,-2.9446645
MsgID.LOCAL_VELOCITY,271.6640000,-0.1634225,4.9007335,-0.0198916
MsgID.GLOBAL_POSITION,0.0000000,-122.3957060,37.7933780,2.9370000
MsgID.LOCAL_VELOCITY,0.0000000,-1.1200000,5.3000000,0.0000000
MsgID.LOCAL_POSITION,271.9140000,10.7171183,4.7588406,-2.9375103
MsgID.LOCAL_VELOCITY,271.9140000,-1.1292322,5.3030806,-0.0021109
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957595,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956931,37.7933748,2.9340000
MsgID.LOCAL_VELOCITY,0.0000000,-2.2200000,5.3300000,-0.0300000
MsgID.LOCAL_POSITION,272.1650000,10.3040390,6.0867085,-2.9339459
MsgID.LOCAL_VELOCITY,272.1650000,-2.3734620,5.2821174,-0.0190458
MsgID.GLOBAL_POSITION,0.0000000,-122.3956760,37.7933691,2.9300000
MsgID.LOCAL_VELOCITY,0.0000000,-3.2700000,4.3600000,-0.0600000
MsgID.LOCAL_POSITION,272.4150000,9.7310305,7.4252453,-2.9302366
MsgID.LOCAL_VELOCITY,272.4150000,-3.2764993,4.3610926,-0.0669729
MsgID.GLOBAL_POSITION,0.0000000,-122.3956657,37.7933609,2.9290000
MsgID.LOCAL_VELOCITY,0.0000000,-3.2100000,2.9200000,-0.1600000
MsgID.LOCAL_POSITION,272.6650000,8.7001934,8.4300690,-2.9303391
MsgID.LOCAL_VELOCITY,272.6650000,-3.1367052,2.7366810,-0.1451436
MsgID.GLOBAL_POSITION,0.0000000,-122.3956586,37.7933539,2.9360000
MsgID.LOCAL_VELOCITY,0.0000000,-2.7400000,1.6900000,-0.1700000
MsgID.LOCAL_POSITION,272.9150000,8.0385475,8.9739609,-2.9363875
MsgID.LOCAL_VELOCITY,272.9150000,-2.7425880,1.6967102,-0.1731659
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957595,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956549,37.7933474,2.9350000
MsgID.LOCAL_VELOCITY,0.0000000,-3.6200000,1.1600000,-0.0900000
MsgID.LOCAL_POSITION,273.1650000,7.1794286,9.3343201,-2.9337502
MsgID.LOCAL_VELOCITY,273.1650000,-3.7896204,1.0876933,-0.0833944
MsgID.GLOBAL_POSITION,0.0000000,-122.3956529,37.7933367,2.9280000
MsgID.LOCAL_VELOCITY,0.0000000,-4.7700000,0.4600000,-0.1300000
MsgID.LOCAL_POSITION,273.4150000,6.1285162,9.4801960,-2.9287367
MsgID.LOCAL_VELOCITY,273.4150000,-4.7773666,0.4678953,-0.1329426
MsgID.GLOBAL_POSITION,0.0000000,-122.3956528,37.7933262,2.9400000
MsgID.LOCAL_VELOCITY,0.0000000,-5.5300000,-0.1800000,-0.1800000
MsgID.LOCAL_POSITION,273.6650000,4.7808166,9.4829588,-2.9440060
MsgID.LOCAL_VELOCITY,273.6650000,-5.6280680,-0.2782427,-0.1665497
MsgID.GLOBAL_POSITION,0.0000000,-122.3956539,37.7933117,2.9560000
MsgID.LOCAL_VELOCITY,0.0000000,-6.2200000,-0.9700000,-0.0700000
MsgID.LOCAL_POSITION,273.9150000,3.3546720,9.3923521,-2.9569211
MsgID.LOCAL_VELOCITY,273.9150000,-6.2216663,-0.9737932,-0.0721316
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957595,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956589,37.7932977,2.9590000
MsgID.LOCAL_VELOCITY,0.0000000,-6.1500000,-1.6500000,0.0100000
MsgID.LOCAL_POSITION,274.1650000,1.6284478,8.8784695,-2.9607625
MsgID.LOCAL_VELOCITY,274.1650000,-6.0527487,-1.6993459,0.0193008
MsgID.GLOBAL_POSITION,0.0000000,-122.3956632,37.7932865,2.9750000
MsgID.LOCAL_VELOCITY,0.0000000,-4.6000000,-1.6800000,0.1100000
MsgID.LOCAL_POSITION,274.4150000,0.5525450,8.5597191,-2.9755979
MsgID.LOCAL_VELOCITY,274.4150000,-4.6050706,-1.6871362,0.1185596
MsgID.GLOBAL_POSITION,0.0000000,-122.3956678,37.7932785,2.9810000
MsgID.LOCAL_VELOCITY,0.0000000,-3.0700000,-1.4800000,0.1500000
MsgID.LOCAL_POSITION,274.6650000,-0.4604290,8.0646801,-2.9824984
MsgID.LOCAL_VELOCITY,274.6650000,-2.9354582,-1.5406358,0.1929604
MsgID.GLOBAL_POSITION,0.0000000,-122.3956755,37.7932716,2.9820000
MsgID.LOCAL_VELOCITY,0.0000000,-2.3500000,-2.3900000,0.2800000
MsgID.LOCAL_POSITION,274.9150000,-1.0972525,7.4738913,-2.9828670
MsgID.LOCAL_VELOCITY,274.9150000,-2.3522394,-2.3915553,0.2814674
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957595,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956805,37.7932684,2.9780000
MsgID.LOCAL_VELOCITY,0.0000000,-1.7700000,-3.3600000,0.2200000
MsgID.LOCAL_POSITION,275.1650000,-1.5097569,6.9369740,-2.9787271
MsgID.LOCAL_VELOCITY,275.1650000,-1.6732109,-3.5009246,0.2061004
MsgID.GLOBAL_POSITION,0.0000000,-122.3956914,37.7932643,2.9720000
MsgID.LOCAL_VELOCITY,0.0000000,-0.9700000,-4.3300000,0.2300000
MsgID.LOCAL_POSITION,275.4160000,-1.9141704,6.0591621,-2.9726171
MsgID.LOCAL_VELOCITY,275.4160000,-0.9714262,-4.3382502,0.2364079
MsgID.GLOBAL_POSITION,0.0000000,-122.3957056,37.7932630,2.9590000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1900000,-5.1100000,0.1200000
MsgID.LOCAL_POSITION,275.6660000,-2.0659046,4.6092081,-2.9583774
MsgID.LOCAL_VELOCITY,275.6660000,-0.0685631,-5.2213140,0.0906078
MsgID.GLOBAL_POSITION,0.0000000,-122.3957214,37.7932633,2.9590000
MsgID.LOCAL_VELOCITY,0.0000000,0.8300000,-5.7900000,-0.0300000
MsgID.LOCAL_POSITION,275.9160000,-2.0204704,3.3888042,-2.9591742
MsgID.LOCAL_VELOCITY,275.9160000,0.8389447,-5.7971587,-0.0386223
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957595,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957379,37.7932661,2.9510000
MsgID.LOCAL_VELOCITY,0.0000000,1.8900000,-5.7800000,-0.0300000
MsgID.LOCAL_POSITION,276.1660000,-1.6446497,1.7031846,-2.9500997
MsgID.LOCAL_VELOCITY,276.1660000,2.0630338,-5.6857052,-0.0679917
MsgID.GLOBAL_POSITION,0.0000000,-122.3957552,37.7932724,2.9430000
MsgID.LOCAL_VELOCITY,0.0000000,2.6300000,-4.4400000,-0.1100000
MsgID.LOCAL_POSITION,276.4160000,-1.0099347,0.3851471,-2.9431322
MsgID.LOCAL_VELOCITY,276.4160000,2.6384835,-4.4463396,-0.1161733
MsgID.GLOBAL_POSITION,0.0000000,-122.3957632,37.7932782,2.9430000
MsgID.LOCAL_VELOCITY,0.0000000,2.2500000,-2.9800000,-0.1900000
MsgID.LOCAL_POSITION,276.6660000,-0.3154468,-0.3818997,-2.9438598
MsgID.LOCAL_VELOCITY,276.6660000,2.1659601,-2.7851641,-0.2037236
MsgID.GLOBAL_POSITION,0.0000000,-122.3957690,37.7932809,2.8200000
MsgID.LOCAL_VELOCITY,0.0000000,1.8400000,-2.2300000,1.2200000
MsgID.LOCAL_POSITION,276.9160000,-0.0631233,-0.8418174,-2.8203940
MsgID.LOCAL_VELOCITY,276.9160000,1.8411909,-2.2371147,1.2239699
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957595,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957764,37.7932842,2.3700000
MsgID.LOCAL_VELOCITY,0.0000000,1.2900000,-1.5100000,2.0300000
MsgID.LOCAL_POSITION,277.1660000,0.3569480,-1.5693762,-2.2961440
MsgID.LOCAL_VELOCITY,277.1660000,1.2133038,-1.3917063,2.1001859
MsgID.GLOBAL_POSITION,0.0000000,-122.3957793,37.7932879,1.7580000
MsgID.LOCAL_VELOCITY,0.0000000,0.5600000,-0.3900000,2.1900000
MsgID.LOCAL_POSITION,277.4160000,0.7093174,-1.7531570,-1.7588477
MsgID.LOCAL_VELOCITY,277.4160000,0.5693577,-0.3975859,2.1911414
MsgID.GLOBAL_POSITION,0.0000000,-122.3957773,37.7932893,1.2160000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1200000,0.4900000,2.2500000
MsgID.LOCAL_POSITION,277.6660000,0.8544937,-1.5390772,-1.1388915
MsgID.LOCAL_VELOCITY,277.6660000,-0.2249970,0.5966430,2.2848372
MsgID.GLOBAL_POSITION,0.0000000,-122.3957739,37.7932865,0.6000000
MsgID.LOCAL_VELOCITY,0.0000000,-1.0200000,1.2400000,2.2600000
MsgID.LOCAL_POSITION,277.9160000,0.5536638,-1.2730401,-0.6004322
MsgID.LOCAL_VELOCITY,277.9160000,-1.0205680,1.2408561,2.2673836
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957595,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957726,37.7932837,0.0600000
MsgID.LOCAL_VELOCITY,0.0000000,-1.3200000,1.3900000,2.2600000
MsgID.LOCAL_POSITION,278.1660000,0.2101355,-1.1280125,0.0103471
MsgID.LOCAL_VELOCITY,278.1660000,-1.3176128,1.4109660,2.0393209
MsgID.GLOBAL_POSITION,0.0000000,-122.3957682,37.7932831,-0.0290000
MsgID.LOCAL_VELOCITY,0.0000000,-0.7400000,0.9300000,-0.0700000
MsgID.LOCAL_POSITION,278.4160000,0.1770801,-0.7698676,0.0298169
MsgID.LOCAL_VELOCITY,278.4160000,-0.7492830,0.9332710,-0.0745249
MsgID.GLOBAL_POSITION,0.0000000,-122.3957647,37.7932819,-0.0180000
MsgID.LOCAL_VELOCITY,0.0000000,-0.6800000,0.7800000,0.0700000
MsgID.LOCAL_POSITION,278.6660000,0.0112466,-0.4472474,0.0180492
MsgID.LOCAL_VELOCITY,278.6660000,-0.6718034,0.7490680,0.0633759
MsgID.GLOBAL_POSITION,0.0000000,-122.3957647,37.7932800,-0.0130000
MsgID.LOCAL_VELOCITY,0.0000000,-0.4700000,0.5100000,0.0000000
MsgID.LOCAL_POSITION,278.9160000,-0.1645145,-0.4606481,0.0136916
MsgID.LOCAL_VELOCITY,278.9160000,-0.4785250,0.5112077,-0.0070236
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957595,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957649,37.7932790,0.0100000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2300000,0.2400000,0.0000000
MsgID.LOCAL_POSITION,279.1670000,-0.3131897,-0.4673537,-0.0140115
MsgID.LOCAL_VELOCITY,279.1670000,-0.1788646,0.1821422,-0.0000348
MsgID.GLOBAL_POSITION,0.0000000,-122.3957629,37.7932769,0.0400000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,279.4170000,-0.5161725,-0.2950074,-0.0406407
MsgID.LOCAL_VELOCITY,279.4170000,-0.0000145,0.0000187,-0.0000236
MsgID.GLOBAL_POSITION,0.0000000,-122.3957619,37.7932774,0.0680000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,279.6670000,-0.4347142,-0.2381554,-0.0725414
MsgID.LOCAL_VELOCITY,279.6670000,-0.0000303,0.0000260,-0.0000517
MsgID.GLOBAL_POSITION,0.0000000,-122.3957648,37.7932780,0.1020000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,279.9170000,-0.3929147,-0.4717826,-0.1020608
MsgID.LOCAL_VELOCITY,279.9170000,-0.0002224,0.0002142,-0.0000228
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957595,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957652,37.7932783,0.1330000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,280.1670000,-0.3504555,-0.4924372,-0.1379686
MsgID.LOCAL_VELOCITY,280.1670000,-0.0000427,0.0000109,0.0001497
MsgID.GLOBAL_POSITION,0.0000000,-122.3957639,37.7932779,0.1690000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,280.4170000,-0.3964136,-0.3894745,-0.1698522
MsgID.LOCAL_VELOCITY,280.4170000,-0.0000179,0.0000248,-0.0000160
MsgID.GLOBAL_POSITION,0.0000000,-122.3957631,37.7932776,0.1980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,280.6680000,-0.4275935,-0.3086047,-0.2017774
MsgID.LOCAL_VELOCITY,280.6680000,0.0000083,0.0000118,-0.0000384
MsgID.GLOBAL_POSITION,0.0000000,-122.3957629,37.7932780,0.2220000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,280.9180000,-0.3928888,-0.3004712,-0.2222739
MsgID.LOCAL_VELOCITY,280.9180000,0.0000112,0.0000206,0.0000235
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957595,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957646,37.7932780,0.2330000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,281.1680000,-0.3933221,-0.4662775,-0.2344966
MsgID.LOCAL_VELOCITY,281.1680000,-0.0000475,-0.0000244,0.0002465
MsgID.GLOBAL_POSITION,0.0000000,-122.3957649,37.7932780,0.2350000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,281.4180000,-0.3933286,-0.4798023,-0.2350180
MsgID.LOCAL_VELOCITY,281.4180000,-0.0000077,0.0000161,-0.0000110
MsgID.GLOBAL_POSITION,0.0000000,-122.3957641,37.7932780,0.2270000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,281.6680000,-0.3933286,-0.3799646,-0.2255043
MsgID.LOCAL_VELOCITY,281.6680000,-0.0000425,-0.0000301,0.0002450
MsgID.GLOBAL_POSITION,0.0000000,-122.3957617,37.7932780,0.2110000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,281.9180000,-0.3874302,-0.1925413,-0.2116469
MsgID.LOCAL_VELOCITY,281.9180000,-0.0000111,0.0000231,-0.0000171
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957595,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957631,37.7932791,0.1960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,282.1680000,-0.2569546,-0.3302631,-0.1951000
MsgID.LOCAL_VELOCITY,282.1680000,-0.0000257,0.0000240,-0.0000371
MsgID.GLOBAL_POSITION,0.0000000,-122.3957619,37.7932788,0.1840000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,282.4180000,-0.3054739,-0.2115920,-0.1842681
MsgID.LOCAL_VELOCITY,282.4180000,-0.0000218,0.0000230,-0.0000103
MsgID.GLOBAL_POSITION,0.0000000,-122.3957617,37.7932776,0.1790000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,282.6680000,-0.4308531,-0.2006645,-0.1793883
MsgID.LOCAL_VELOCITY,282.6680000,-0.0000130,0.0000308,-0.0000317
MsgID.GLOBAL_POSITION,0.0000000,-122.3957621,37.7932779,0.1810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,282.9180000,-0.3952947,-0.2249927,-0.1819959
MsgID.LOCAL_VELOCITY,282.9180000,-0.0000113,0.0000156,-0.0000161
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957595,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957640,37.7932780,0.1880000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,283.1680000,-0.3933286,-0.4220914,-0.1900994
MsgID.LOCAL_VELOCITY,283.1680000,-0.0000085,0.0000133,-0.0000159
MsgID.GLOBAL_POSITION,0.0000000,-122.3957644,37.7932780,0.1970000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
